Type	FSWP-26
Version	3.01
Date	23.May 2025
VSupply	ON
Mode	Voltage
549844.7500000000	-123.1112594604
551749.1250000000	-122.4025726318
553660.0625000000	-121.1096267700
555577.6875000000	-119.9496536255
557501.8750000000	-118.8114013672
559432.7500000000	-117.5719451904
561370.3125000000	-117.0756301880
563314.0000000000	-117.2749710083
565265.0000000000	-118.2776565552
567222.7500000000	-119.8223342896
569187.3125000000	-120.9027633667
571158.6875000000	-121.7810516357
573136.8750000000	-122.3798675537
575121.8750000000	-122.3348617554
577113.8125000000	-122.1123504639
579112.0000000000	-121.9397201538
581117.6875000000	-122.1123352051
583130.3750000000	-122.4309844971
585150.0000000000	-122.9198303223
587176.6875000000	-123.2037963867
589210.3125000000	-123.2542190552
591251.0000000000	-123.3159942627
593298.8125000000	-123.4395217896
595353.0000000000	-123.5130996704
597415.0000000000	-123.3209915161
599484.1250000000	-122.4408187866
601560.3750000000	-121.1664505005
603643.8750000000	-118.3548431396
605734.5625000000	-115.5873641968
607832.5000000000	-113.1978302002
609937.6875000000	-111.6647186279
612049.5000000000	-111.1921539307
614169.3125000000	-111.4011001587
616296.4375000000	-112.5284347534
618431.0000000000	-113.8311843872
620572.8750000000	-116.2944412231
622722.1875000000	-119.1783828735
624879.0000000000	-121.3774337769
627043.2500000000	-122.7644805908
629214.2500000000	-123.2217407227
631393.5000000000	-123.3759231567
633580.3125000000	-123.4301757813
635774.6875000000	-123.5457229614
637976.6875000000	-123.6830673218
640186.2500000000	-123.7741699219
642403.5625000000	-123.7997436523
644628.5000000000	-123.7798233032
646861.1250000000	-123.7537002563
649100.7500000000	-123.6591720581
651348.8750000000	-123.3610534668
653604.8125000000	-122.5556640625
655868.5625000000	-121.3442687988
658140.1250000000	-119.8961563110
660419.5625000000	-118.7325286865
662706.8750000000	-118.1994400024
665002.1250000000	-118.3156890869
667304.6250000000	-119.1673507690
669615.8125000000	-120.4592208862
671935.0000000000	-121.7944717407
674262.1875000000	-122.8828811646
676597.5000000000	-123.4335327148
678940.8125000000	-123.6594314575
681292.3125000000	-123.6623840332
683651.9375000000	-123.6083984375
686019.0000000000	-123.5487976074
688395.0000000000	-123.4965896606
690779.1875000000	-123.4660186768
693171.6875000000	-123.4716186523
695572.4375000000	-123.4878082275
697981.5625000000	-123.3837814331
700398.9375000000	-122.9528884888
702824.7500000000	-121.6685638428
705258.1875000000	-119.7200775146
707700.8125000000	-117.2605056763
710151.9375000000	-114.5482101440
712611.5000000000	-113.2610397339
715079.5625000000	-112.9038543701
717556.2500000000	-113.7481002808
720041.4375000000	-115.3279800415
722535.3125000000	-117.4332504272
725036.9375000000	-119.7881927490
727548.0625000000	-121.6047668457
730067.9375000000	-122.9964218140
732596.5000000000	-123.3283157349
735133.8125000000	-123.3568115234
737679.8750000000	-123.3874893188
740234.8125000000	-123.4826126099
742798.5625000000	-123.5899353027
745370.4375000000	-123.6674575806
747952.0000000000	-123.6561355591
750542.4375000000	-123.4627304077
753141.9375000000	-122.7139892578
755750.4375000000	-120.7378616333
758367.9375000000	-118.8522338867
760994.5000000000	-117.0065612793
763630.1875000000	-115.4339599609
766274.1250000000	-115.1934585571
768928.0625000000	-115.8862762451
771591.1875000000	-117.2476119995
774263.5625000000	-119.5415267944
776945.1875000000	-121.6198654175
779636.1250000000	-122.6658706665
782336.3750000000	-123.1309585571
785045.9375000000	-123.2888565063
787764.0625000000	-123.2265625000
790492.4375000000	-123.1317977905
793230.2500000000	-122.9117660522
795977.5625000000	-121.9453887939
798734.4375000000	-118.4154434204
801500.8125000000	-112.2834014893
804276.7500000000	-106.3413238525
807062.3125000000	-102.7538528442
809857.5625000000	-99.6639175415
812661.5625000000	-96.8436050415
815476.1875000000	-95.4602508545
818300.5625000000	-95.5893249512
821134.6875000000	-97.1809692383
823978.6875000000	-99.2666854858
826832.5000000000	-101.8759078979
829696.1875000000	-106.1643829346
832569.8125000000	-111.1905212402
835452.4375000000	-116.6454467773
838346.0000000000	-120.9953155518
841249.5625000000	-122.7671279907
844163.1875000000	-123.2749481201
847086.9375000000	-123.4549407959
850020.7500000000	-123.4532165527
852964.7500000000	-123.3044891357
855919.0000000000	-122.8567276001
858882.4375000000	-121.7241210938
861857.1875000000	-120.1645431519
864842.1875000000	-118.7707672119
867837.5000000000	-118.1165237427
870843.2500000000	-118.4551315308
873859.3750000000	-119.6477279663
876885.9375000000	-121.2043762207
879923.0000000000	-122.5612945557
882969.5625000000	-123.4345016479
886027.6875000000	-123.8504180908
889096.4375000000	-124.0273971558
892175.7500000000	-124.1230773926
895265.7500000000	-124.1778869629
898366.5000000000	-124.2087020874
901477.9375000000	-124.1926422119
904600.1875000000	-124.1403961182
907732.1875000000	-124.0776519775
910876.1250000000	-123.9580383301
914030.8750000000	-123.7485885620
917196.5625000000	-123.6226882935
920373.2500000000	-123.6181030273
923560.9375000000	-123.6731338501
926759.6250000000	-123.7795867920
929969.4375000000	-123.8902359009
933189.3125000000	-123.9765625000
936421.3750000000	-124.0533981323
939664.6250000000	-124.0888977051
942919.0625000000	-123.9912033081
946184.8750000000	-123.8614807129
949461.9375000000	-123.9277191162
952750.3125000000	-124.0991210938
956050.1250000000	-124.1724777222
959360.3125000000	-124.0980987549
962683.0000000000	-123.9226150513
966017.2500000000	-123.6876220703
969363.0000000000	-123.5834274292
972720.3125000000	-123.6330032349
976089.3125000000	-123.7498931885
979469.9375000000	-123.8728713989
982862.3125000000	-123.9868087769
986265.3125000000	-124.0590209961
989681.1875000000	-124.0479125977
993108.9375000000	-124.0083541870
996548.5000000000	-124.0074157715
1000000.0000000000	-122.6260833740
1003463.4375000000	-122.1254806519
1006938.8750000000	-121.5990066528
1010426.3750000000	-121.1375503540
1013925.9375000000	-120.7227859497
1017436.5000000000	-120.4715957642
1020960.3750000000	-120.3529586792
1024496.4375000000	-120.3812561035
1028044.6875000000	-120.6158218384
1031605.3125000000	-120.9258346558
1035178.1875000000	-121.4169006348
1038763.5000000000	-121.9092330933
1042361.2500000000	-122.4041748047
1045970.2500000000	-122.7664337158
1049592.8750000000	-123.0503997803
1053228.1250000000	-123.0610046387
1056875.8750000000	-123.0099716187
1060536.3750000000	-122.8349151611
1064209.5000000000	-122.6683425903
1067895.3750000000	-122.5074615479
1071594.0000000000	-122.4750366211
1075304.1250000000	-122.5008239746
1079028.5000000000	-122.6479492188
1082765.6250000000	-122.8691253662
1086515.7500000000	-123.1285095215
1090278.8750000000	-123.3433151245
1094055.0000000000	-123.4569625854
1097844.1250000000	-123.4211502075
1101646.5000000000	-123.1321182251
1105460.7500000000	-122.7470474243
1109289.5000000000	-122.2345733643
1113131.5000000000	-121.7681274414
1116986.7500000000	-121.3354721069
1120855.3750000000	-121.1329040527
1124737.3750000000	-121.0554580688
1128632.8750000000	-121.1404800415
1132541.8750000000	-121.4441070557
1136463.1250000000	-121.8168563843
1140399.2500000000	-122.2702255249
1144348.8750000000	-122.6337814331
1148312.3750000000	-122.8969726563
1152289.5000000000	-122.8981399536
1156280.3750000000	-122.6825790405
1160285.1250000000	-122.3506011963
1164303.6250000000	-121.9389877319
1168334.8750000000	-121.6001586914
1172381.3750000000	-121.3199615479
1176441.8750000000	-121.1591873169
1180516.3750000000	-120.8376541138
1184605.1250000000	-120.2859420776
1188707.8750000000	-118.8284378052
1192824.8750000000	-116.7907028198
1196956.2500000000	-114.4251785278
1201100.5000000000	-112.0484237671
1205260.5000000000	-109.9721450806
1209434.8750000000	-108.1557846069
1213623.6250000000	-106.7673492432
1217827.0000000000	-105.8170928955
1222044.8750000000	-105.1811828613
1226277.3750000000	-104.9352874756
1230524.5000000000	-105.1907119751
1234785.0000000000	-105.7714614868
1239061.6250000000	-106.6826934814
1243353.1250000000	-108.1702651978
1247659.3750000000	-109.9940643311
1251980.6250000000	-112.1344375610
1256316.7500000000	-114.6630477905
1260668.0000000000	-117.2495651245
1265034.2500000000	-119.5662155151
1269415.6250000000	-121.3884887695
1273810.7500000000	-122.1026077271
1278222.6250000000	-122.5106353760
1282649.6250000000	-122.7255554199
1287092.0000000000	-122.9482269287
1291549.8750000000	-123.2349700928
1296023.0000000000	-123.5189743042
1300511.7500000000	-123.7670593262
1305016.0000000000	-123.8601837158
1309534.5000000000	-123.7997741699
1314070.0000000000	-123.6479873657
1318621.1250000000	-123.4389801025
1323188.1250000000	-123.2698593140
1327771.0000000000	-123.1945953369
1332369.6250000000	-123.2125320435
1336984.2500000000	-123.3258132935
1341614.8750000000	-123.5332717896
1346260.0000000000	-123.7563934326
1350922.6250000000	-123.9599227905
1355601.5000000000	-124.1191253662
1360296.6250000000	-124.1970748901
1365007.8750000000	-124.2093582153
1369735.6250000000	-124.1900863647
1374479.6250000000	-124.1576385498
1379240.0000000000	-124.1328659058
1384015.5000000000	-124.1408920288
1388808.8750000000	-124.1717147827
1393619.0000000000	-124.2157211304
1398445.7500000000	-124.2605209351
1403289.1250000000	-124.2832641602
1408149.3750000000	-124.2551651001
1413026.5000000000	-124.1819381714
1417920.3750000000	-124.0779495239
1422829.7500000000	-123.9666824341
1427757.6250000000	-123.8925094604
1432702.6250000000	-123.9031982422
1437664.7500000000	-123.9866714478
1442644.0000000000	-124.1217498779
1447640.6250000000	-124.2778854370
1452654.3750000000	-124.4179458618
1457685.6250000000	-124.5008850098
1462732.6250000000	-124.5458297729
1467798.7500000000	-124.5702667236
1472882.3750000000	-124.5884323120
1477983.6250000000	-124.6107101440
1483102.6250000000	-124.6424713135
1488239.2500000000	-124.6901855469
1493393.6250000000	-124.7482376099
1498566.0000000000	-124.7985763550
1503754.5000000000	-124.8112564087
1508962.7500000000	-124.7552261353
1514189.0000000000	-124.6120681763
1519433.2500000000	-124.3974304199
1524695.7500000000	-124.1868743896
1529976.5000000000	-124.0420989990
1535275.5000000000	-123.9899139404
1540592.8750000000	-124.0295028687
1545926.8750000000	-124.1335525513
1551281.1250000000	-124.2528991699
1556654.0000000000	-124.3244705200
1562045.3750000000	-124.2767105103
1567455.3750000000	-124.1063385010
1572884.2500000000	-123.8681945801
1578331.8750000000	-123.5938796997
1583798.3750000000	-123.1944351196
1589283.7500000000	-122.3757171631
1594786.3750000000	-120.7852249146
1600309.8750000000	-118.3537979126
1605852.5000000000	-115.5416641235
1611414.2500000000	-112.9020538330
1616995.3750000000	-110.7639770508
1622595.7500000000	-109.1877593994
1628215.5000000000	-108.1852798462
1633854.7500000000	-107.7623748779
1639511.7500000000	-107.9213485718
1645190.1250000000	-108.6649169922
1650888.1250000000	-109.9936218262
1656605.8750000000	-111.8933258057
1662343.5000000000	-114.2983551025
1668101.0000000000	-117.0060958862
1673878.3750000000	-119.5767517090
1679675.7500000000	-121.4376907349
1685491.3750000000	-122.3866043091
1691329.0000000000	-122.8383331299
1697186.8750000000	-123.2074661255
1703065.0000000000	-123.5961837769
1708963.5000000000	-123.9152145386
1714882.3750000000	-124.0305480957
1720821.7500000000	-123.9173812866
1726781.7500000000	-123.6761474609
1732760.5000000000	-123.4580459595
1738761.8750000000	-123.3741302490
1744784.0000000000	-123.4555206299
1750826.8750000000	-123.6578445435
1756890.8750000000	-123.8945922852
1762975.7500000000	-124.0824508667
1769081.7500000000	-124.1877365112
1775208.8750000000	-124.1770248413
1781355.2500000000	-124.1324539185
1787524.8750000000	-124.1242675781
1793715.8750000000	-124.1997146606
1799928.3750000000	-124.3517303467
1806162.3750000000	-124.5118179321
1812417.8750000000	-124.5790786743
1818695.1250000000	-124.4874496460
1824994.1250000000	-124.2644500732
1831312.8750000000	-124.0143814087
1837655.5000000000	-123.8468246460
1844020.1250000000	-123.8241958618
1850406.8750000000	-123.9495697021
1856815.6250000000	-124.1783294678
1863246.6250000000	-124.4431762695
1869699.8750000000	-124.6821136475
1876175.5000000000	-124.8529205322
1882671.5000000000	-124.9367599487
1889192.0000000000	-124.9412155151
1895735.2500000000	-124.9414367676
1902301.0000000000	-124.9772872925
1908889.5000000000	-125.0204010010
1915500.8750000000	-125.0590209961
1922135.1250000000	-125.1022109985
1928792.3750000000	-125.1523590088
1935470.5000000000	-125.1917877197
1942173.8750000000	-125.2047729492
1948900.5000000000	-125.1925659180
1955650.5000000000	-125.1552581787
1962423.7500000000	-124.9920959473
1969220.5000000000	-124.6620407104
1976040.8750000000	-124.3335342407
1982884.7500000000	-123.9368743896
1989750.2500000000	-123.3558349609
1996641.6250000000	-122.2033386230
2003556.8750000000	-120.0821304321
2010496.1250000000	-117.2487258911
2017459.3750000000	-112.9342651367
2024446.7500000000	-109.9027633667
2031458.3750000000	-108.5292816162
2038494.2500000000	-107.7351074219
2045554.5000000000	-107.5051727295
2052636.8750000000	-107.8283081055
2059746.1250000000	-109.3588256836
2066879.8750000000	-112.1138992310
2074038.5000000000	-114.5950698853
2081221.7500000000	-117.3905410767
2088430.0000000000	-120.0736541748
2095663.2500000000	-122.0857772827
2102921.5000000000	-123.5213470459
2110202.5000000000	-124.1102676392
2117511.0000000000	-124.1966247559
2124845.0000000000	-124.0874786377
2132204.2500000000	-123.8294677734
2139589.0000000000	-123.4587402344
2146999.5000000000	-123.4011993408
2154435.5000000000	-123.6376647949
2161897.2500000000	-124.0243225098
2169382.5000000000	-124.6340713501
2176896.0000000000	-125.0469818115
2184435.7500000000	-125.1341705322
2192001.2500000000	-125.1256484985
2199593.2500000000	-125.0501174927
2207211.5000000000	-124.9757003784
2214856.0000000000	-124.8927230835
2222527.0000000000	-124.7244644165
2230222.2500000000	-124.3180770874
2237946.5000000000	-123.9558944702
2245697.5000000000	-123.8691177368
2253475.5000000000	-123.9313507080
2261280.2500000000	-124.2456436157
2269112.0000000000	-124.6664962769
2276971.0000000000	-124.9234008789
2284857.2500000000	-125.0999603271
2292768.2500000000	-125.1780166626
2300709.0000000000	-125.1543426514
2308677.5000000000	-125.1467971802
2316673.5000000000	-125.1971588135
2324697.2500000000	-125.2696075439
2332748.7500000000	-125.3009262085
